dt,lat,lng,altitude,course,speed,status,ignition,charge,blocked,batterylevel,rssi,sequence,distance,totaldistance,motion,valid,enginehours,mcc,mnc,lac,cid,event,archive,alarm1status,otherstatus,alarm2status,alarm3status,enginestatus,iccid,sat
"2024-09-04 05:02:09",24.078207,91.266613,0,45,37,70,true,true,false,66,4,15,0.1105258300178,974732.81,true,1,129401,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:02:19",24.078858,91.267351,0,43,30,70,true,true,false,66,4,16,0.10403838202605,974836.84,true,1,129411,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:02:29",24.079431,91.267956,0,43,33,70,true,true,false,66,4,17,0.088378503637141,974925.21,true,1,129421,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:02:39",24.0801,91.268729,0,44,43,70,true,true,false,66,4,18,0.10798338591925,975033.21,true,1,129431,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:02:49",24.080853,91.269502,0,41,41,70,true,true,false,66,4,19,0.11460045214644,975147.86,true,1,129441,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:02:59",24.081624,91.270293,0,46,41,70,true,true,false,66,4,20,0.11730647197722,975265.18,true,1,129451,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:03:09",24.082129,91.271173,0,69,38,70,true,true,false,66,4,21,0.10537514120333,975370.52,true,1,129461,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:03:19",24.082222,91.272249,0,96,39,70,true,true,false,66,4,22,0.10957237967211,975480.05,true,1,129471,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:03:29",24.081978,91.273342,0,102,40,70,true,true,false,66,4,23,0.11407271831437,975594.17,true,1,129481,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:03:39",24.081704,91.274444,0,102,42,70,true,true,false,66,4,24,0.11578986867261,975709.96,true,1,129491,470,3,194,45561,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:03:49",24.081447,91.2756,0,104,44,70,true,true,false,66,4,25,0.12062025483644,975830.56,true,1,129501,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:03:59",24.081156,91.276809,0,103,45,70,true,true,false,66,4,26,0.12675703371528,975957.31,true,1,129511,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:03:59",24.081156,91.276809,0,103,45,70,true,true,false,66,4,27,0,975957.31,true,1,129511,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-04 05:04:09",24.081164,91.278044,0,72,44,70,true,true,false,66,4,28,0.12520817162684,976082.58,true,1,129521,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:04:19",24.081729,91.278987,0,50,40,70,true,true,false,66,4,29,0.11435056763802,976196.83,true,1,129531,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:04:29",24.082349,91.279831,0,51,38,70,true,true,false,66,4,30,0.10982413326295,976306.69,true,1,129541,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:04:39",24.082971,91.280649,0,50,38,70,true,true,false,66,4,31,0.10792485307707,976414.61,true,1,129551,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:04:49",24.0836,91.281511,0,51,41,70,true,true,false,66,4,32,0.11187228618697,976526.49,true,1,129561,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:04:59",24.084236,91.282391,0,53,35,70,true,true,false,66,4,33,0.11378400061063,976640.24,true,1,129571,470,3,194,53653,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:05:09",24.08472,91.283173,0,58,39,70,true,true,false,66,4,34,0.095778550234368,976736.06,true,1,129581,470,3,194,53652,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:05:19",24.085204,91.28416,0,65,41,70,true,true,false,66,4,35,0.11358052377615,976849.63,true,1,129591,470,3,194,53652,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:05:29",24.08562,91.285227,0,65,41,70,true,true,false,66,4,36,0.11762051413145,976967.2,true,1,129601,470,3,194,53652,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:05:39",24.086078,91.286231,0,59,41,70,true,true,false,66,4,37,0.11378163072119,977081.01,true,1,129611,470,3,194,53652,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:05:49",24.086836,91.287067,0,33,42,70,true,true,false,66,4,38,0.11944714565128,977200.41,true,1,129621,470,3,194,53652,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:05:59",24.087818,91.287502,0,18,44,70,true,true,false,66,4,39,0.11762540483545,977318.08,true,1,129631,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:06:09",24.088856,91.287876,0,17,43,70,true,true,false,66,4,40,0.12134015216763,977439.38,true,1,129641,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:06:19",24.089898,91.288231,0,17,43,70,true,true,false,66,4,41,0.12117618472402,977560.6,true,1,129651,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:06:29",24.090936,91.288604,0,19,42,70,true,true,false,66,4,42,0.12130836929513,977681.9,true,1,129661,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:06:39",24.091973,91.288996,0,18,43,70,true,true,false,66,4,43,0.12181737589641,977803.77,true,1,129671,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:06:49",24.092902,91.289324,0,19,31,70,true,true,false,66,4,44,0.10838684052841,977912.17,true,1,129681,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:06:59",24.093562,91.289547,0,18,25,70,true,true,false,66,4,45,0.076696816036669,977988.84,true,1,129691,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:06:59",24.093562,91.289547,0,18,25,70,true,true,false,66,4,46,0,977988.84,true,1,129691,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-04 05:07:09",24.094156,91.28976,0,19,23,70,true,true,false,66,4,47,0.069404767682055,978058.19,true,1,129701,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:07:19",24.094756,91.289938,0,16,23,70,true,true,false,66,4,48,0.069027133130764,978127.21,true,1,129711,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:07:29",24.095427,91.290151,0,14,31,70,true,true,false,66,4,49,0.07757658653852,978204.81,true,1,129721,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:07:39",24.096147,91.2904,0,19,28,70,true,true,false,66,4,50,0.083842084645659,978288.65,true,1,129731,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:07:49",24.096833,91.290738,0,30,30,70,true,true,false,66,4,51,0.083527432540383,978372.24,true,1,129741,470,3,353,31342,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:07:59",24.097356,91.291191,0,42,25,70,true,true,false,66,4,52,0.074037213153196,978446.23,true,1,129751,470,3,353,31341,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:08:09",24.097909,91.291831,0,46,37,70,true,true,false,66,4,53,0.089329302485637,978535.58,true,1,129761,470,3,353,31341,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:08:19",24.098536,91.292578,0,50,38,70,true,true,false,66,4,54,0.10286578351563,978638.4,true,1,129771,470,3,353,31341,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:08:29",24.099231,91.293369,0,46,40,70,true,true,false,66,4,55,0.11128862106054,978749.74,true,1,129781,470,3,353,31341,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:08:39",24.099918,91.29416,0,46,38,70,true,true,false,66,4,56,0.11067410653362,978860.4,true,1,129791,470,3,353,31341,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:08:49",24.100598,91.294969,0,46,40,70,true,true,false,66,4,57,0.11147467334095,978971.87,true,1,129801,470,3,353,31341,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:08:59",24.101318,91.295769,0,40,40,70,true,true,false,66,4,58,0.11387836109713,979085.75,true,1,129811,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:09:09",24.101989,91.296373,0,33,35,70,true,true,false,66,4,59,0.096438080675622,979182.23,true,1,129821,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:09:19",24.102751,91.29696,0,34,37,70,true,true,false,66,4,60,0.10344188386208,979285.67,true,1,129831,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:09:29",24.10354,91.297573,0,34,41,70,true,true,false,66,4,61,0.10741101630348,979393.09,true,1,129841,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:09:39",24.104396,91.29824,0,34,41,70,true,true,false,66,4,62,0.11664611160043,979509.68,true,1,129851,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:09:49",24.105236,91.298871,0,34,41,70,true,true,false,66,4,63,0.11309969833184,979622.79,true,1,129861,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:09:59",24.106058,91.299449,0,31,30,70,true,true,false,66,4,64,0.10846319133735,979731.26,true,1,129871,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:09:59",24.106058,91.299449,0,31,30,70,true,true,false,66,2,65,0,979731.35,true,1,129871,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-04 05:10:09",24.106647,91.299831,0,31,25,70,true,true,false,66,2,66,0.076007191930278,979807.36,true,1,129881,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:10:19",24.107178,91.300213,0,31,30,70,true,true,false,66,2,67,0.07054121444465,979877.92,true,1,129891,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:10:29",24.107991,91.3008,0,33,44,70,true,true,false,66,2,68,0.10812226403158,979986.05,true,1,129901,470,3,353,30973,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:10:39",24.108969,91.301556,0,39,47,70,true,true,false,66,2,69,0.13291407888862,980118.92,true,1,129911,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:10:49",24.109813,91.302409,0,43,43,70,true,true,false,66,2,70,0.12751038342419,980246.49,true,1,129921,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:10:59",24.110556,91.303227,0,43,41,70,true,true,false,66,2,71,0.11696776722079,980363.38,true,1,129931,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:11:09",24.111336,91.304089,0,45,44,70,true,true,false,66,2,72,0.1230270685186,980486.42,true,1,129941,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:11:19",24.111982,91.3048,0,44,22,70,true,true,false,66,2,73,0.10168187312952,980588.16,true,1,129951,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:11:29",24.112193,91.305031,0,44,11,70,true,true,false,66,2,74,0.033123720414042,980621.3,true,1,129961,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:11:39",24.112382,91.305218,0,45,14,70,true,true,false,66,2,75,0.028279285351847,980649.55,true,1,129971,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:11:49",24.112764,91.305636,0,45,28,70,true,true,false,66,2,76,0.059952702881123,980709.5,true,1,129981,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:11:59",24.113367,91.306284,0,46,38,70,true,true,false,66,2,77,0.093793887172268,980803.3,true,1,129991,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:12:09",24.114136,91.307102,0,43,44,70,true,true,false,66,2,78,0.11902035409742,980922.3,true,1,130001,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:12:19",24.114978,91.307929,0,40,44,70,true,true,false,66,2,79,0.12557071371062,981047.87,true,1,130011,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:12:29",24.115784,91.308756,0,42,43,70,true,true,false,66,2,80,0.12262274468068,981170.52,true,1,130021,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:12:39",24.116556,91.309573,0,42,43,70,true,true,false,66,2,81,0.11918804152151,981289.69,true,1,130031,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:12:49",24.117331,91.310382,0,43,42,70,true,true,false,66,2,82,0.11886676049079,981408.59,true,1,130041,470,3,353,38841,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:12:59",24.118107,91.311191,0,43,40,70,true,true,false,66,2,83,0.11894685039178,981527.49,true,1,130051,470,3,353,37923,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:12:59",24.118107,91.311191,0,43,40,70,true,true,false,66,3,84,0,981527.49,true,1,130051,470,3,353,37923,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-04 05:13:09",24.1188,91.311911,0,41,37,70,true,true,false,66,3,85,0.10605178039845,981633.57,true,1,130061,470,3,353,37923,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:13:19",24.119478,91.312569,0,40,37,70,true,true,false,66,3,86,0.10057700108881,981734.11,true,1,130071,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:13:29",24.120222,91.313236,0,39,38,70,true,true,false,66,3,87,0.10674956147587,981840.88,true,1,130081,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:13:39",24.121016,91.313947,0,38,42,70,true,true,false,66,3,88,0.11387030994889,981954.7,true,1,130091,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:13:49",24.121816,91.314649,0,38,40,70,true,true,false,66,3,89,0.11381433083712,982068.53,true,1,130101,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:13:59",24.122596,91.315333,0,39,39,70,true,true,false,66,3,90,0.11094021318248,982179.5,true,1,130111,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:14:09",24.123351,91.316,0,40,38,70,true,true,false,66,3,91,0.10769670501961,982287.22,true,1,130121,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:14:19",24.124113,91.316693,0,39,39,70,true,true,false,66,3,92,0.10996661271967,982397.23,true,1,130131,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:14:29",24.124889,91.317387,0,40,40,70,true,true,false,66,3,93,0.1112310194425,982508.38,true,1,130141,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:14:39",24.125707,91.318098,0,39,41,70,true,true,false,66,3,94,0.11594455363898,982624.31,true,1,130151,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:14:49",24.126493,91.318818,0,41,37,70,true,true,false,66,3,95,0.1137648030866,982738.13,true,1,130161,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:14:59",24.127153,91.319422,0,38,35,70,true,true,false,66,3,96,0.095489773405579,982833.65,true,1,130171,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:15:09",24.127927,91.320116,0,36,42,70,true,true,false,66,3,97,0.11105803533376,982944.61,true,1,130181,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:15:19",24.128918,91.32064,0,21,42,70,true,true,false,66,3,98,0.12218858133993,983066.83,true,1,130191,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:15:29",24.129933,91.321058,0,21,43,70,true,true,false,66,3,99,0.1204083247468,983187.29,true,1,130201,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:15:39",24.130964,91.32152,0,21,44,70,true,true,false,66,3,100,0.12369096823306,983311,true,1,130211,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:15:49",24.132047,91.321991,0,22,45,70,true,true,false,66,3,101,0.12938771468282,983440.31,true,1,130221,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:15:59",24.13306,91.322409,0,20,41,70,true,true,false,66,3,102,0.12020009649735,983560.54,true,1,130231,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:15:59",24.13306,91.322409,0,20,41,70,true,true,false,66,4,103,0,983560.54,true,1,130231,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-04 05:16:09",24.134053,91.322836,0,21,42,70,true,true,false,66,4,104,0.11845423101422,983679.02,true,1,130241,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:16:19",24.135009,91.323244,0,21,39,70,true,true,false,66,4,105,0.11392641934821,983792.93,true,1,130251,470,3,353,35203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:16:29",24.135913,91.323636,0,22,40,70,true,true,false,66,4,106,0.10795882763793,983900.9,true,1,130261,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:16:39",24.136938,91.324071,0,20,44,70,true,true,false,66,4,107,0.12205911738744,984022.92,true,1,130271,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:16:49",24.138011,91.324551,0,20,44,70,true,true,false,66,4,108,0.12869733175062,984151.65,true,1,130281,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:16:59",24.138998,91.324978,0,28,42,70,true,true,false,66,4,109,0.11783372050292,984269.44,true,1,130291,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:17:09",24.139889,91.325538,0,30,40,70,true,true,false,66,4,110,0.11405963750232,984383.51,true,1,130301,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:17:19",24.140742,91.326124,0,34,43,70,true,true,false,66,4,111,0.11179581140427,984495.37,true,1,130311,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:17:29",24.141538,91.326889,0,49,37,70,true,true,false,66,4,112,0.1175688436471,984612.86,true,1,130321,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:17:39",24.14204,91.327538,0,47,27,70,true,true,false,66,4,113,0.086211792294107,984699.08,true,1,130331,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:17:49",24.142507,91.328338,0,63,40,70,true,true,false,66,4,114,0.096233653855469,984795.29,true,1,130341,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:17:59",24.142862,91.329476,0,72,46,70,true,true,false,66,4,115,0.12186761383792,984917.16,true,1,130351,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:18:09",24.143167,91.330667,0,72,44,70,true,true,false,66,4,116,0.12534825900004,985042.5,true,1,130361,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:18:19",24.143489,91.331804,0,72,43,70,true,true,false,66,4,117,0.1206347105313,985163.22,true,1,130371,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:18:29",24.143787,91.33288,0,72,39,70,true,true,false,66,4,118,0.11394326255715,985277.11,true,1,130381,470,3,353,35201,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:18:39",24.144076,91.333956,0,73,38,70,true,true,false,66,4,119,0.11365682579337,985390.72,true,1,130391,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:18:49",24.144331,91.334933,0,72,36,70,true,true,false,66,4,120,0.10297001886095,985493.78,true,1,130401,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:18:59",24.144609,91.33592,0,72,39,70,true,true,false,66,4,121,0.10466914244093,985598.41,true,1,130411,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:18:59",24.144609,91.33592,0,72,39,70,true,true,false,66,4,122,0,985598.41,true,1,130411,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-04 05:19:09",24.14488,91.336942,0,73,43,70,true,true,false,66,4,123,0.10784320378415,985706.28,true,1,130421,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:19:19",24.145213,91.338204,0,73,44,70,true,true,false,66,4,124,0.1331174769663,985839.43,true,1,130431,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:19:29",24.145524,91.339307,0,73,40,70,true,true,false,66,4,125,0.11698059968188,985956.34,true,1,130441,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:19:39",24.145804,91.340347,0,75,43,70,true,true,false,66,4,126,0.10987388301798,986066.21,true,1,130451,470,3,353,37921,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:19:49",24.146107,91.341511,0,75,49,70,true,true,false,66,4,127,0.12265261137803,986188.88,true,1,130461,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:19:59",24.146478,91.342818,0,71,48,70,true,true,false,66,4,128,0.13869681826266,986327.55,true,1,130471,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:20:09",24.146811,91.343991,0,73,41,70,true,true,false,66,4,129,0.12447782579352,986452.07,true,1,130481,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:20:19",24.147098,91.345013,0,73,34,70,true,true,false,66,4,130,0.10835076036482,986560.43,true,1,130491,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:20:29",24.147356,91.345947,0,65,36,70,true,true,false,66,4,131,0.098881917523459,986659.24,true,1,130501,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:20:36",24.147729,91.346453,0,34,30,70,true,true,false,66,4,132,0.065912210392627,986725.23,true,1,130508,470,3,353,30413,2,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:20:46",24.148222,91.346693,0,20,13,70,true,true,false,66,4,133,0.059903507219518,986785.17,true,1,130518,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:20:56",24.148702,91.346889,0,20,25,70,true,true,false,66,4,134,0.056881374418771,986842.04,true,1,130528,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:21:06",24.149236,91.3472,0,30,18,70,true,true,false,66,4,135,0.067151344827802,986909.13,true,1,130538,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:21:16",24.149569,91.347378,0,27,11,70,true,true,false,66,4,136,0.041142105838628,986950.3,true,1,130548,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:21:26",24.149882,91.347538,0,25,14,70,true,true,false,66,4,137,0.038352216640998,986988.69,true,1,130558,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:21:36",24.1503,91.347769,0,29,27,70,true,true,false,66,4,138,0.051984405289535,987040.66,true,1,130568,470,3,353,30413,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:21:46",24.151122,91.348178,0,15,38,70,true,true,false,66,4,139,0.10024619550331,987140.92,true,1,130578,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:21:56",24.152129,91.348516,0,16,42,70,true,true,false,66,4,140,0.11694928446598,987257.83,true,1,130588,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:22:06",24.153069,91.348702,0,2,30,70,true,true,false,66,4,141,0.10606995879697,987363.91,true,1,130598,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:22:06",24.153069,91.348702,0,2,30,70,true,true,false,66,4,142,0,987363.91,true,1,130598,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,
"2024-09-04 05:22:16",24.153862,91.348791,0,8,36,70,true,true,false,66,4,143,0.08851925122326,987452.46,true,1,130608,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:22:26",24.154824,91.34888,0,1,39,70,true,true,false,66,4,144,0.10720521121771,987559.69,true,1,130618,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:22:36",24.155896,91.348889,0,1,45,70,true,true,false,66,4,145,0.11904368750569,987678.63,true,1,130628,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:22:46",24.157087,91.348924,0,1,49,70,true,true,false,66,4,146,0.13230214434889,987810.95,true,1,130638,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:22:56",24.158322,91.34896,0,1,49,70,true,true,false,66,4,147,0.13718907081817,987948.2,true,1,130648,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:23:06",24.159602,91.349022,0,2,52,70,true,true,false,66,4,148,0.14227634381921,988090.48,true,1,130658,470,3,353,30411,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:23:16",24.160907,91.349076,0,2,51,70,true,true,false,66,4,149,0.14501698485799,988235.43,true,1,130668,470,3,353,33202,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:23:26",24.16216,91.349076,0,359,48,70,true,true,false,66,4,150,0.13913941933406,988374.61,true,1,130678,470,3,353,33202,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:23:36",24.163371,91.349093,0,0,48,70,true,true,false,66,4,151,0.13448654504982,988509.11,true,1,130688,470,3,353,33203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:23:46",24.16458,91.349076,0,359,48,70,true,true,false,66,4,152,0.13426446912736,988643.36,true,1,130698,470,3,353,33203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:23:56",24.165753,91.349076,0,359,45,70,true,true,false,66,4,153,0.13025580374211,988773.65,true,1,130708,470,3,353,33203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:24:06",24.166898,91.349093,0,359,43,70,true,true,false,66,4,154,0.12715821402996,988900.75,true,1,130718,470,3,353,33203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:24:16",24.167964,91.349093,0,0,42,70,true,true,false,66,4,155,0.11837395967996,989019.2,true,1,130728,470,3,353,33203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:24:26",24.169024,91.349093,0,359,42,70,true,true,false,66,4,156,0.11770771391241,989136.91,true,1,130738,470,3,353,33203,0,false,117,64,213,95,1,8988039916543252027,15
"2024-09-04 05:24:36",24.170102,91.349093,0,359,41,70,true,true,false,66,4,157,0.11970651491064,989256.59,true,1,130748,470,3,353,33203,0,false,117,64,213,95,1,8988039916543252027,15
